1418767200 1420041600 0 20000 0 20000
1418767200 2 9790.48384 5958.886521
1418767200 3 9628.913304 5882.337605
1418767200 4 9485.29858 5670.692038
1418767200 5 9371.122915 5934.850556
1418767200 6 9304.236187 5960.796402
1418767200 7 9679.846371 5878.079887
1418767200 8 9164.360933 5876.322577
1418767200 9 8709.268469 5405.339294
1418767200 10 9619.665265 5733.224182
1418767200 11 9581.79386 5924.761115
1418767200 12 9352.743366 5947.852018
1418767200 13 9379.745942 5660.242573
1418767200 14 9529.716706 5968.809122
1418767200 15 9533.350242 5951.697025
1418767200 16 9245.601718 5790.798318
1418767200 17 9544.356785 5975.976664
1418767200 18 9527.015389 5962.881904
1418767200 19 9539.367293 5948.074837
1418767200 20 9023.712362 5074.069308
1418767200 21 9599.368311 5882.403463
1418767200 22 9185.770195 5828.172717
1418767200 23 9545.394938 5887.86748
1418767200 24 9228.525157 5808.01908
1418767200 25 9166.755042 5869.714827
1418767200 26 9447.098779 5774.654334
1418767200 27 8801.653511 5821.495816
1418767200 28 9374.618737 5954.155723
1418767200 29 8952.556494 5819.245669
1418767200 30 9221.130964 5974.450955
1418767200 31 8914.90755 5819.070047
1418767200 32 9824.583995 5452.987537
1418767200 33 9549.303903 5992.747397
1418767200 34 9549.9501 5991.911
1418767200 35 9869.362297 5615.228649
1418767200 36 9871.841152 5617.091332
1418767200 37 9528.922201 5982.060843
1418767200 38 9529.22941 5957.240071
1418767200 39 9226.628939 5970.126281
1418767200 40 9608.881184 5744.222463
1418767200 41 9588.573636 5913.514769
1418767200 42 9572.418701 5880.436505
1418767200 43 9671.80598 5812.187889
1418767200 44 9674.645011 5801.284004
1418767200 45 9362.033777 5881.75586
1418767200 46 8805.022212 5954.493794
1418767200 47 9010.18459 5076.389703
1418767200 48 9297.678872 5846.803937
1418767200 49 8653.790834 5005.911795
1418767200 50 8788.75075 5029.334183
1418767200 51 8836.48461 4966.538607
1418767200 52 9543.488126 5966.141874
1418767200 53 9440.679179 5693.271443
1418767200 54 9168.079217 5875.883524
1418767200 55 9790.48384 5958.886521
1418767200 56 9543.477533 5982.144263
1418767200 57 9458.507871 5943.618448
1418767200 58 9684.179071 5810.431677
1418767200 59 9296.693686 5824.50333
1418767200 60 9575.448414 5960.554923
1418767200 61 9361.927843 5879.933789
1418767200 62 9608.097273 5861.06548
1418767200 63 9562.143103 5760.280831
1418767200 64 9492.459718 5843.942408
1418767200 65 8894.208047 5064.680156
1418767200 66 9168.142777 5874.632223
1418767200 67 9227.815399 5971.454417
1418767200 68 9550.649264 5967.34927
1418767200 69 9232.529462 5770.093669
1418767200 70 8892.703784 5944.080551
1418767200 71 9470.446633 5898.714287
1418767200 72 9631.45572 5830.440426
1418767200 73 9375.508582 5884.159676
1418767200 74 9207.147676 5975.340037
1418767200 75 9659.115087 5840.260947
1418767200 76 9519.716536 5943.080607
1418767200 77 9166.034691 5873.41385
1418767200 78 9167.930909 5874.785891
1418767200 79 9560.988423 5925.727032
1418767200 80 9562.06895 5952.549886
1418767200 81 9373.294562 5952.004363
1418767200 82 9306.725636 5929.748759
1418767200 83 8980.480696 5841.966669
1418767200 84 8733.050652 5886.980592
1418767200 85 8915.860956 5069.650238
1418767200 86 9234.446868 5680.914292
1418767200 87 9570.331802 5963.784158
1418767200 88 9404.206103 5988.624688
1418767200 89 9522.947523 5991.914293
1418767200 90 9534.536703 5991.771601
1418767200 91 9525.956049 5955.154569
1418767200 92 9613.902456 5878.70444
1418767200 93 9305.359087 5922.937947
1418767200 94 9227.794213 5845.336402
1418767200 95 9484.684163 5855.335837
1418767200 96 9635.078662 5860.450806
1418767200 97 8701.609441 5838.992084
1418767200 98 9620.131375 5930.622475
1418767200 99 9529.483651 5807.007062
1418767200 100 9581.20063 5925.123334
1418767200 101 8958.912534 5095.279965
1418767200 102 9461.685891 5955.804368
1418767200 103 9690.863507 5807.416479
1418767200 104 9007.589207 5090.889434
1418767200 105 8789.84187 5017.959414
1418767200 106 9358.612109 5745.840374
1418767200 107 9529.727299 5954.891137
1418767200 108 9649.898829 5711.45922
1418767200 109 9790.48384 5958.886521
1418767200 110 9598.075916 5755.253673
1418767200 111 9375.635703 5950.390842
1418767200 112 9597.408532 5849.331785
1418767200 113 9542.110984 5964.120034
1418767200 114 8791.600374 5918.054578
1418767200 115 9535.935032 5948.294364
1418767200 116 9515.05544 5948.085813
