1418767200 1418853600 0 20000 0 20000
1418767200 1 1800000 88 99 97 11 80 36 23 90 17 28 103 20
1418767200 2 1800000 16 45 22
1418767200 3 3600000 99 82 50 65 94 79 63 15 
1418767200 4 3600000 88 41 81 47 94 85 52 11 26 36 23 104 7 15 
1418767200 5 3600000 32 42 31 24 
1418767200 6 3600000 61 49 97 11 75 80 36 23 90 63 96 
1418767200 7 3600000 59 85 52 11 26 12 4 89 36 90 103 69 
1418767200 8 3600000 79 30 9 29 
1418767200 9 3600000 77 8 30 29 69
1418767200 10 3600000 99 14 103 
1418767200 11 3600000 98 6 97 48 4 1 7 24 
1418767200 12 3600000 13 42 7 15 72 20 
1418767200 13 3600000 12 33 34 95
1418767200 14 3600000 10 71 68 
1418767200 15 3600000 82 65 79 12 22 4 3 37 63 104 
1418767200 16 3600000 35 2 24 17 
1418767200 17 3600000 16 1 
1418767200 18 3600000 19 
1418767200 19 3600000 84 18 27 71 
1418767200 20 3600000 42 12 22 80 36 40 37 23 1 
1418767200 21 3600000 25
1418767200 22 3600000 89 2 37 104 15 20
1418767200 23 3600000 6 80 4 36 1 20
1418767200 24 3600000 98 5 32 97 16 52 11 31 28 103
1418767200 25 3600000 21
1418767200 26 3600000 47 52 86 4 27 7 
1418767200 27 3600000 97 26 60 75 62 19 71 
1418767200 28 3600000 61 82 41 79 42 31 86 40 64 87 1 24 101 68 
1418767200 29 3600000 8 30 9 
1418767200 30 3600000 61 52 80 8 9 104 29 69 
1418767200 31 3600000 5 32 42 37 24 28 
1418767200 32 3600000 5 31 36 24 
1418767200 33 3600000 13 66 81 54 67 70 
1418767200 34 3600000 13 83 82 84 97 78 72 
1418767200 35 3600000 16 63 74 
1418767200 36 3600000 6 81 32 97 52 80 4 40 67 23 1 90 7 103 20 
1418767200 37 3600000 45 22 31 104 15 20 
1418767200 38 3600000 43 39 
1418767200 39 3600000 38
1418767200 40 3600000 61 47 48 54 80 36 64 53 28 70 20 
1418767200 41 3600000 61 82 79 42 4 64 87 68 28 
1418767200 42 3600000 61 5 41 47 12 31 64 87 28 20 
1418767200 43 3600000 38 
1418767200 44 3600000 66 93 67 
1418767200 45 3600000 2 37 
1418767200 46 3600000 83 55 100 96 
1418767200 47 3600000 26 42 4 40 87 68 
1418767200 48 3600000 49 50 11 40 
1418767200 49 3600000 6 48 90 
1418767200 50 3600000 48 94 3 
1418767200 51 3600000 57
1418767200 52 3600000 61 97 26 77 75 80 86 4 36 30 90 104 7 24 
1418767200 53 3600000 59 66 54 89 40 64 
1418767200 54 3600000 61 80 40 64 53 33 56 95 72 
1418767200 55 3600000 100 89 46 
1418767200 56 3600000 66 54 77 93 67 70 
1418767200 57 3600000 51 70
1418767200 58 3600000 76
1418767200 59 3600000 79 53 7 69 
1418767200 60 3600000 27 67 71 
1418767200 61 3600000 6 41 97 54 52 42 75 80 89 40 30 64 87 28 
1418767200 62 3600000 27
1418767200 63 3600000 35 82 6 65 79 75 80 3 90 15 
1418767200 64 3600000 61 41 54 42 80 40 87 53 28 
1418767200 65 3600000 82 79 3 63 15 
1418767200 66 3600000 80 93 67 53 33 56 44 70 
1418767200 67 3600000 66 60 93 36 33 56 44 70 
1418767200 68 3600000 41 14 47 28 
1418767200 69 3600000 59 30 9 7 
1418767200 70 3600000 66 57 93 40 67 33 56 91 
1418767200 71 3600000 84 14 60 27 19 
1418767200 72 3600000 83 82 84 54 12 34 78 
1418767200 73 3600000 95
1418767200 74 3600000 35
1418767200 75 3600000 61 6 52 80 27 63
1418767200 76 3600000 58
1418767200 77 3600000 52 80 89 9 56 104 
1418767200 78 3600000 83 82 84 34 72 
1418767200 79 3600000 82 59 41 65 8 3 63 28 15 
1418767200 80 3600000 61 66 6 54 52 77 75 100 36 40 30 64 23 1 63 104 20 
1418767200 81 3600000 94 85 4 36 33 91 
1418767200 82 3600000 83 41 84 65 79 3 63 34 28 15 78 72 
1418767200 83 3600000 82 84 46 104 34 78 72 
1418767200 84 3600000 88 83 82 19 34 71 78 72 
1418767200 85 3600000 81 4 93 104 7 91
1418767200 86 3600000 52 26 89 101 28
1418767200 87 3600000 61 41 47 42 64 28 
1418767200 88 3600000 84 4 1 90 
1418767200 89 3600000 61 55 77 22 86 53 7 
1418767200 90 3600000 88 49 6 52 36 1 63 7 
1418767200 91 3600000 81 94 85 104 103 70 
1418767200 92 3600000 102
1418767200 93 3600000 66 85 67 56 44 70 
1418767200 94 3600000 50 81 4 3 104 91 
1418767200 95 3600000 13 54 96 73 
1418767200 96 3600000 6 46 95 
1418767200 97 3600000 61 98 6 52 11 27 36 1 24 34 
1418767200 98 3600000 97 11 24 101 
1418767200 99 3600000 10 3 1 103 
1418767200 100 3600000 55 80 46 
1418767200 101 3600000 98 86 28 
1418767200 102 3600000 92
1418767200 103 3600000 99 10 36 1 7 24 91 
1418767200 104 3600000 83 94 85 52 77 22 80 4 37 30 91 15 
